firm_id,firm_name,n_trials,first_approval_date,n_approvals
10607,"Salarius Pharmaceuticals, LLC",4,NA,0
10608,Salena Killion,1,NA,0
10610,Salient Pharmaceuticals Incorporated,3,NA,0
10611,"Saliva Biomarkers, Inc.",1,NA,0
10612,Saliwell Ltd.,2,NA,0
10613,Salspera LLC,1,NA,0
10616,Saluda Medical Pty Ltd,6,NA,0
10617,Salus Ltd.,2,NA,0
10618,"Salutaris Medical Devices, Inc.",2,NA,0
10619,Salvacion USA Inc.,1,NA,0
10620,Salvat,12,NA,0
10621,Salveo Diagnostics,1,NA,0
10622,Salvia BioElectronics,2,NA,0
10623,Sam Chun Dang Pharm. Co. Ltd.,1,NA,0
10624,"SamA Pharmaceutical Co., Ltd",4,NA,0
10625,SamanTree Medical SA,3,NA,0
10626,"Samaritan Pharmaceuticals, Inc",3,NA,0
10627,SAMEY,1,NA,0
10628,Samik Pharmaceutical Co. Ltd.,1,NA,0
10629,"Samil Pharmaceutical Co., Ltd.",1,NA,0
10630,"Samjin Pharmaceutical Co., Ltd.",9,NA,0
10631,Samson NeuroSciences,1,NA,0
10632,"Samsung Bioepis Co., Ltd.",27,2017-04-21,5
10633,Samsung Electronics,6,NA,0
10634,Samsung Medison,1,NA,0
10636,Samuel Fortin,2,NA,0
10637,"Samus Therapeutics, Inc.",8,NA,0
10638,Samyang Biopharmaceuticals Corporation,25,NA,0
10639,San Diego Radiosurgery,1,NA,0
10640,Sana Health,4,NA,0
10642,Sanaria Inc.,24,NA,0
10643,"Sanarus Technologies, Inc.",1,NA,0
10644,"SanBio, Inc.",3,NA,0
10645,"Sancilio and Company, Inc.",1,NA,0
10646,Sandoz,136,1952-09-29,321
10647,Sandstone Diagnostics,1,NA,0
10648,Saneso Inc.,2,NA,0
10649,Sangamo Therapeutics,27,NA,0
10650,Sangart,10,NA,0
10651,Sanguine Biosciences,12,NA,0
10652,Saniona,8,NA,0
10653,Sankom SA,1,NA,0
10655,Sanmai Technologies PBC dba Sanmai,1,NA,0
10656,Sanni Raju,1,NA,0
10657,Sano V Pte Ltd,1,NA,0
10658,Sanoculis Ltd,5,NA,0
10659,Sanofi,1754,1997-04-15,10
10660,Sanol GmbH,1,NA,0
10661,Sanolla,1,NA,0
10662,Sanome,1,NA,0
10663,Sanotize Research and Development corp.,9,NA,0
10664,Santa Maria Biotherapeutics,1,NA,0
10665,"Santalis Pharmaceuticals, Inc.",5,NA,0
10666,Santaris Pharma A/S,9,NA,0
10667,"Santech, Inc",1,NA,0
10670,Santen Pharma Malaysia Sdn Bhd,1,NA,0
10671,Santen Inc.,81,1999-09-24,24
10674,"Santen Pharmaceutical(China) Co.,LTD",1,NA,0
10676,Santersus AG,2,NA,0
10677,Santhera Pharmaceuticals,24,NA,0
10678,Santiste Medical Inc.,1,NA,0
10679,SantoSolve AS,1,NA,0
10680,"SANUWAVE, Inc.",3,NA,0
10681,Sanwa BioTech Limited,1,NA,0
10682,"Sanwa Kagaku Kenkyusho Co., Ltd.",19,NA,0
10683,Sao Thai Duong Joint Stock Company,6,NA,0
10684,Saol Therapeutics Inc,2,NA,0
10685,Sapere Bio,5,NA,0
10686,Sapience Therapeutics,2,NA,0
10687,Saptalis Pharmaceuticals LLC,1,2005-02-24,5
10688,Sara Guttas,2,NA,0
10689,Sara Seifert,1,NA,0
10690,"Saranas, Inc.",2,NA,0
10691,Sarawak MediChem Pharmaceuticals,2,NA,0
10692,Sardocor Corp.,3,NA,0
10693,"Sarepta Therapeutics, Inc.",43,2016-09-19,3
10694,"Sarfez Pharmaceuticals, Inc.",3,NA,0
10695,"Satiety, Inc.",2,NA,0
10696,"Satisfai Health, Inc.",1,NA,0
10697,"SATO Pharmaceutical Co., Ltd.",1,NA,0
10698,SatRx LLC,1,NA,0
10699,"Satsuma Pharmaceuticals, Inc.",5,NA,0
10700,Sauflon Pharmaceuticals Ltd,3,NA,0
10701,SAV-IOL SA,2,NA,0
10702,Savara Inc.,9,NA,0
10703,Savient Pharmaceuticals,6,NA,0
10704,Saving Patients' Lives Medical B.V.,1,NA,0
10705,"Savvysherpa, Inc.",3,NA,0
10706,"SB Technology, Inc.",1,NA,0
10708,"SBI ALApharma Canada, Inc.",3,NA,0
10710,"SBPharmaceutical IND, Co., LTD",4,NA,0
10711,SC Aromaarmony SRL,1,NA,0
10712,SC Fiterman Pharma SRL,1,NA,0
10713,SC Medica,3,NA,0
10714,SCAI Therapeutics,1,NA,0
10715,"Scanadu, Inc.",1,NA,0
10716,Scancell Ltd,4,NA,0
10717,ScandiBio Therapeutics AB,2,NA,0
10719,Scandinavian Biopharma AB,2,NA,0
10720,Scandion Oncology A/S,2,NA,0
10721,"Scarless Laboratories, Inc.",2,NA,0
10722,ScarX Corp,1,NA,0
10723,Scentech Medical Technologies Ltd,7,NA,0
10724,SCF Pharma,7,NA,0
10725,SCG Cell Therapy Pte. Ltd.,1,NA,0
10726,Schaper & Bruemmer GmbH & Co KG,1,NA,0
10727,Schering-Plough,10,NA,0
10728,"Scholar Rock, Inc.",4,NA,0
10729,"Schrödinger, Inc.",2,NA,0
10730,Schülke & Mayr GmbH,4,NA,0
10731,Schwabe Pharma Italia,2,NA,0
10732,Schwabe-Wenex International Ltd,1,NA,0
10733,"Schweiger Dermatology, PLLC",1,NA,0
10735,SciClone Pharmaceuticals,14,NA,0
10736,Science and biomaterials,1,NA,0
10737,"Science and Technology Park, Center of Innovation Technologies for Human Health",1,NA,0
10738,Science Consulting in Diabetes,1,NA,0
10739,ScienceBased Health,1,NA,0
10740,SciensCollege,1,NA,0
10741,"Scientific Center for Anti-infectious Drugs, Kazakhstan",3,NA,0
10742,Scientific Intake Limited Co.,1,NA,0
10743,"Scientific Laboratory Products, Ltd.",1,NA,0
10744,Scil Technology GmbH,2,NA,0
10745,"Scilex Pharmaceuticals, Inc.",15,2018-02-28,4
10747,SciMar Ltd.,2,NA,0
10748,Scimita Operations Pty Ltd.,1,NA,0
10749,SciNeuro,2,NA,0
10750,"Scioderm, Inc.",4,NA,0
10751,Scion NeuroStim,11,NA,0
10752,"Scios, Inc.",22,2001-08-10,1
10753,Sciotec Diagnostic Technologies GmbH,3,NA,0
10754,"Scioto Biosciences, Inc.",1,NA,0
10755,SciPharm SàRL,1,NA,0
10756,Scipher Medicine,1,NA,0
10757,SciSparc,4,NA,0
10758,Optimus3D S.L.,2,NA,0
10759,Scitech Produtos Medicos Ltda,14,NA,0
10760,Sciton,13,NA,0
10761,SciVision Biotech Inc.,11,NA,0
10762,Sciwind Biosciences APAC CO Pty. Ltd.,4,NA,0
10764,"Sclnow Biotechnology Co., Ltd.",12,NA,0
10765,"SCM Lifescience Co., LTD.",5,NA,0
10766,Scoliosis SOS Ltd.,2,NA,0
10767,"SCOLR Pharma, Inc.",1,NA,0
10768,"Scorpion Therapeutics, Inc.",2,NA,0
10769,Scotmann Pharmaceuticals,4,NA,0
10770,Scott & White Health Plan,1,NA,0
10771,"scPharmaceuticals, Inc.",9,NA,0
10772,"Scynexis, Inc.",18,2021-06-01,1
10773,SDS Optic S.A.,1,NA,0
10774,Se-cure Pharmaceuticals Ltd.,2,NA,0
10775,Seaborough Life Science B.V.,1,NA,0
10776,Seagen Inc.,115,2020-04-17,2
10777,Seah Lim M.D.,1,NA,0
10778,Sealantis Ltd.,3,NA,0
10779,Sealantium Medical Ltd.,1,NA,0
10780,Seanergy Dermatology Ltd.,1,NA,0
10781,"Seaside Therapeutics, Inc.",13,NA,0
10782,"Seasons Biotechnology (Taizhou) Co., Ltd.",3,2020-04-13,1
10783,"SeaSpine, Inc.",9,NA,0
10784,SeaStar Medical,5,NA,0
10785,Seattle Gummy Company,2,NA,0
10786,"Sebacia, Inc.",5,NA,0
10788,Sebela Women's Health Inc.,7,1968-03-20,34
10789,Seca GmbH & Co. Kg.,7,NA,0
10790,Second Genome,1,NA,0
10791,Second Opinion Health,1,NA,0
10792,Second Sight Medical Products,9,NA,0
10793,SecondWave Systems Inc.,2,NA,0
10794,Secret of Youth,1,NA,0
10795,Secteur Français des Aliments de l'Enfance,2,NA,0
10796,SecuraBio,23,NA,0
10797,Sedana Medical,3,NA,0
10798,SeeCure LLC,1,NA,0
10799,Seed Health,4,NA,0
10800,Seegpharm S.A.,1,2022-03-31,1
10801,SeeHear LLC,1,NA,0
10802,"Seelos Therapeutics, Inc.",4,NA,0
10803,Seer Medical Pty Ltd,2,NA,0
10805,SEID S.A.,1,NA,0
10806,"Seigla Medical, Inc.",1,NA,0
10807,Seikagaku Corporation,13,NA,0
10808,Seinda Pharmaceutical Guangzhou Corporation,1,NA,0
10809,Sejtterapia Kozpont Kft.,1,NA,0
10810,"Sekisui Diagnostics, LLC",2,NA,0
10811,Sel Sanayi Urunleri Ticaret ve Pazarlama A.S.,2,NA,0
10812,"Seldar Pharma, Inc.",1,NA,0
10813,"Selecta Biosciences, Inc.",9,NA,0
10814,selectION Therapeutics GmbH,2,NA,0
10815,Selecxine,1,NA,0
10816,Selfit Medical,1,NA,0
10817,Sellas Life Sciences Group,6,NA,0
10818,Semafore Pharmaceuticals,1,NA,0
10819,Semaine Health,3,NA,0
10820,Semikal Technology,1,NA,0
10822,Semler Research Center Pvt. Ltd.,2,NA,0
10823,"Semnur Pharmaceuticals, Inc.",1,NA,0
10824,Senda Biosciences,2,NA,0
10825,Seneque SA,4,NA,0
10826,"Senesco Technologies, Inc.",1,NA,0
10827,SeneXta Therapeutics SA,1,NA,0
10828,"Senhwa Biosciences, Inc.",5,NA,0
10830,"Senju Pharmaceutical Co., Ltd.",9,NA,0
10831,Seno Medical Instruments Inc.,9,NA,0
10832,"SenoRx, Inc.",2,NA,0
10833,Sensate LLC,1,NA,0
10834,Senscio Systems,1,NA,0
10835,"Sense Diagnostics, LLC",6,NA,0
10837,"Sensei Biotherapeutics, Inc.",4,NA,0
10838,"Senseonics, Inc.",9,NA,0
10839,"Senseye, Inc.",2,NA,0
10840,Sensible Medical Innovations Ltd.,1,NA,0
10841,Sensifree Ltd.,4,NA,0
10842,Sensimed AG,28,NA,0
10843,Sensome,2,NA,0
10844,Sensoptic SA,1,NA,0
10845,Sensor Technology for Deafblind,2,NA,0
10846,Sensorion,5,NA,0
10847,Sensorum Health Inc.,2,NA,0
10849,Sensus Healthcare,4,NA,0
10850,Sensydia Corporation,3,NA,0
10851,Senti Tech Ltd,3,NA,0
10852,"Sentien Biotechnologies, Inc.",2,NA,0
10853,Sentient Research,1,NA,0
10854,"SentiMetrix, Inc",1,NA,0
10855,"Sention Therapeutics, LLC",1,NA,0
10856,SentoClone AB,1,NA,0
10857,"Seoul Pharma Co., Ltd.",1,NA,0
10858,Sephoris Pharmaceuticals LLC,1,NA,0
10859,Seppic,5,NA,0
10860,Sepsicure,1,NA,0
10861,Septodont,9,1980-09-09,2
10862,"SeptRx, Inc.",1,NA,0
10863,Sepulveda Research Corporation,1,NA,0
10864,Seqirus,53,NA,0
10865,Sequana Medical N.V.,14,NA,0
10866,"Sequel Pharmaceuticals, Inc",3,NA,0
10867,"Sequella, Inc.",5,NA,0
10868,"Sequenom, Inc.",24,NA,0
10869,Sequential Medicine Ltd,4,NA,0
10870,Sequus Pharmaceuticals,4,NA,0
10871,"Sera Prognostics, Inc.",3,NA,0
10872,Seraffix,2,NA,0
10873,Seraphic Group Inc,1,NA,0
10874,"Serenity Pharmaceuticals, Inc.",8,2017-03-03,2
10877,Serentis Ltd.,2,NA,0
10878,"Seres Therapeutics, Inc.",8,NA,0
10879,"Serica Technologies, Inc.",2,NA,0
10880,Serina Therapeutics,1,NA,0
10881,Sermonix Pharmaceuticals Inc.,3,NA,0
10882,Sernova Corp,1,NA,0
10883,Serodus AS,2,NA,0
10887,Servier Affaires Médicales,8,NA,0
10888,Servier Bio-Innovation LLC,7,NA,0
10891,Servier Russia,21,2018-07-20,2
10892,"Sesen Bio, Inc.",5,NA,0
10893,SetPoint Medical Corporation,7,NA,0
10894,Seven Dreamers Europe SAS,1,NA,0
10895,Seventh Sense Biosystems,3,NA,0
10896,"Sewon Cellontech Co., Ltd.",12,NA,0
10897,"Sewoon Medical Co., Ltd",1,NA,0
10898,SFA Therapeutics,1,NA,0
10899,SFI Research,1,NA,0
10902,"SFJ Pharmaceuticals, Inc.",5,NA,0
10903,SG Devices LLC,1,NA,0
10904,"SGX Pharmaceuticals, Inc.",6,NA,0
10906,SGX Procura LLC,1,NA,0
10907,Shaanxi Aierfu Activtissue Engineering,1,NA,0
10908,"Shaanxi Buchang Pharmaceutical Co., Ltd",1,NA,0
10909,Shaanxi Micot Technology Limited Company,5,NA,0
10910,Shaman Pharmaceuticals,3,NA,0
10911,Shamir Optical Industry Ltd,1,NA,0
10912,Shan May Yong,1,NA,0
10913,"Shandong Boan Biotechnology Co., Ltd",4,NA,0
10914,"Shandong Branden Med.Device Co.,Ltd",11,NA,0
10915,"Shandong Golden Brick Biotechnology Co., Ltd.",1,NA,0
10916,"Shandong Lanjin Pharmaceuticals Co.,Ltd",5,NA,0
10917,"Shandong Luoxin Pharmaceutical Group Stock Co., Ltd.",10,NA,0
10919,"Shandong New Time Pharmaceutical Co., LTD",18,NA,0
10920,"Shandong Qilu Stem Cells Engineering Co., Ltd.",4,NA,0
10922,"Shandong Simcere-Medgenn Bio-pharmaceutical Co., Ltd",3,NA,0
10923,"Shandong Suncadia Medicine Co., Ltd.",19,NA,0
10924,"Shandong TheraWisdom Biopharma Co., Ltd.",4,NA,0
10925,"Shanghai Acebright Pharmaceuticals Co., Ltd.",1,NA,0
10927,Shanghai AngioCare Medical,3,NA,0
10929,"Shanghai Ark Biopharmaceutical Co., Ltd.",12,NA,0
10930,Shanghai Asclepius Meditec Inc.,5,NA,0
10931,"Shanghai Bao Pharmaceuticals Co., Ltd.",1,NA,0
10932,"Shanghai BDgene Co., Ltd.",5,NA,0
10933,"Shanghai Belief-Delivery BioMed Co., Ltd",2,NA,0
10934,"Shanghai Bensen Pharmaceutical Co., Ltd.",1,NA,0
10935,"Shanghai Best-Link Bioscience, LLC",2,NA,0
10936,"Bioheart, Inc.",12,NA,0
10937,"Shanghai Biomabs Pharmaceutical Co., Ltd.",5,NA,0
10938,"Shanghai Blueray Biopharma Co., Ltd.",1,NA,0
10939,"Shanghai Bluesail Boyuan Medical Technology Co., Ltd.",1,NA,0
10940,"Shanghai Bomaian Medical Technology Co., Ltd",2,NA,0
10941,"Shanghai Bovax Biotechnology Co., Ltd.",10,NA,0
10942,"Shanghai Carnation Medical Technology Co., Ltd",1,NA,0
10943,"Shanghai Celfuture Biotech Co., Ltd.",1,NA,0
10946,Shanghai Cingularbio Co. Ltd,1,NA,0
10947,"Shanghai CP Guojian Pharmaceutical Co., Ltd.",3,NA,0
10950,"Shanghai Escugen Biotechnology Co., Ltd",3,NA,0
10951,Shanghai Fosun Pharmaceutical Industrial Development Co. Ltd.,8,NA,0
10952,"Shanghai Fudan-Zhangjiang Bio-Pharmaceutical Co., Ltd.",18,NA,0
10953,"Shanghai Gebaide Biotechnology Co., Ltd.",1,NA,0
10954,"Shanghai GeneChem Co., Ltd.",6,NA,0
10956,Shanghai Geping Information Technology Company,1,NA,0
10957,Shanghai Golden Leaf MedTec Co. Ltd,4,NA,0
10958,"Shanghai Gopherwood Biotech Co., Ltd.",2,NA,0
10959,"Shanghai Greenvalley Pharmaceutical Co., Ltd.",5,NA,0
10960,"Shanghai Haini Pharmaceutical Co., Ltd.",2,NA,0
10961,"Shanghai Haiyan Pharmaceutical Technology Co., Ltd.",2,NA,0
10963,"Jiangsu HengRui Medicine Co., Ltd.",517,2011-12-16,36
10964,Shanghai Henlius Biotech,84,NA,0
10965,"Shanghai HEP Pharmaceutical Co., Ltd.",6,NA,0
10966,"Shanghai Hongdian Medical CO., LTD",1,NA,0
10967,Shanghai Hongyitang Biopharmaceutical Technology Co. Ltd.,1,NA,0
10968,"Shanghai Huaota Biopharmaceutical Co., Ltd.",7,NA,0
10969,"Shanghai Huihe Medical Technology Co., Ltd",4,NA,0
10970,Shanghai Humantech Biotechnology Co. Ltd,1,NA,0
10972,"Shanghai HyaMab Biotech Co.,Ltd.",3,NA,0
10973,iCell Gene Therapeutics,14,NA,0
10974,Shanghai Institute Of Biological Products,24,NA,0
10976,"Shanghai Jiaolian Drug Research and Development Co., Ltd",2,NA,0
10977,"Shanghai Jiatan Pharmatech Co., Ltd",8,NA,0
10978,Shanghai JMT-Bio Inc.,16,NA,0
10979,"Shanghai Jun Pai Ying Shi Therapeutics Co., Ltd.",1,NA,0
10980,Shanghai Juncell Therapeutics,11,NA,0
10981,"Shanghai JunTop Biosciences Co., LTD",1,NA,0
10982,"Shanghai Kanda Biotechnology Co., Ltd.",4,NA,0
10984,"Shanghai Keku Medical Technology Co., Ltd.",1,NA,0
10985,"Shanghai Leadingtac Pharmaceutical Co., Ltd.",1,NA,0
10986,Shanghai Life Science & Technology,2,NA,0
10987,"Shanghai Medinno Pharmaceutical Technology Co., Ltd.",1,NA,0
10990,"Shanghai MicroPort Endovascular MedTech（Group）Co., Ltd",1,NA,0
10991,"Shanghai MicroPort EP MedTech Co., Ltd.",2,NA,0
10992,MicroPort Orthopedics Inc.,47,NA,0
10993,"Shanghai MicroPort Rhythm MedTech Co., Ltd.",5,NA,0
10994,"Shanghai Ming Ju Biotechnology Co., Ltd.",11,NA,0
10995,Shanghai Miracogen Inc.,21,NA,0
10996,Shanghai Nancy Medical Sci-Tech Co. Ltd,1,NA,0
10997,"Shanghai NewMed Medical Co., Ltd.",7,NA,0
10998,"Shanghai Operation Robot Co., Ltd.",2,NA,0
10999,"Shanghai OriginCell Therapeutics Co., Ltd.",2,NA,0
11000,"Shanghai PerHum Therapeutics Co., Ltd.",4,NA,0
11001,Shanghai Pharma Biotherapeutics USA Inc.,2,NA,0
11002,"Shanghai Pharmaceuticals Holding Co., Ltd",28,NA,0
11003,"Shanghai Qisheng Biological Preparation Co., Ltd.",1,NA,0
11004,"Shanghai Refreshgene Technology Co., Ltd.",1,NA,0
11005,"Shanghai Runshi Pharmaceutical Technology Co., Ltd",3,NA,0
11006,Shanghai Rxmidas Pharmaceuticals Co. Ltd.,1,NA,0
11007,"Shanghai Shangyang Medical Technology Co., Ltd.",1,NA,0
11008,"Fujian Shengdi Pharmaceutical Co., Ltd.",16,NA,0
11009,"Shanghai Shenqi Medical Technology Co., Ltd",4,NA,0
11010,"Shanghai Shyndec Pharmaceutical Co., Ltd.",2,NA,0
11011,"Shanghai Simnova Biotechnology Co.,Ltd.",4,NA,0
11012,SIMR (Australia) Biotech Pty Ltd.,7,NA,0
11013,"Shanghai SIMRD Biotechnology Co., Ltd.",2,NA,0
11015,Shanghai Theorion Pharmaceutical Co Ltd.,1,NA,0
11016,"Shanghai Unicar-Therapy Bio-medicine Technology Co.,Ltd",9,NA,0
11017,"Shanghai Vinnerna Biosciences Co., Ltd.",10,NA,0
11018,Virogin Biotech Canada Ltd,3,NA,0
11019,"Shanghai Vitalgen BioPharma Co., Ltd.",4,NA,0
11020,"Shanghai Wallaby Medical Technologies Co.,Inc.",2,NA,0
11021,Shanghai Wanxing Bio-Pharmaceutical Co. Ltd.,1,NA,0
11022,"Shanghai WD Pharmaceutical Co., Ltd.",2,NA,0
11023,"Shanghai Weihe Medical Laboratory Co., Ltd.",1,NA,0
11024,"Shanghai WiseGain Medical Devices Co., Ltd.",1,NA,0
11025,Shanghai Yao Yuan Biotechnology Ltd. (also known as Drug Farm),1,NA,0
11026,"Shanghai Yidian Pharmaceutical Technology Development Co., Ltd.",1,NA,0
11027,Shanghai YingLi Pharmaceutical Co. Ltd.,20,NA,0
11028,"Shanghai Yiteng Jingang Bio-pharmaceutical Technology Co., Ltd",1,NA,0
11029,"Shanghai Yizhong Pharmaceutical Co., Ltd.",2,NA,0
11030,"Shanghai Youhe Medical Technology Co., Ltd.",1,NA,0
11031,Shanghai Yunying Medical Technology,8,NA,0
11032,"Shanghai Yuyao Biotech Co., Ltd.",2,NA,0
11033,"Shanghai Zerun Biotechnology Co.,Ltd",11,NA,0
11034,Shanghai Zhangjiang Biotechnology Limited Company,3,NA,0
11035,"Shanghai Zhimeng Biopharma, Inc.",7,NA,0
11036,Shantha Biotechnics Limited,7,NA,0
11037,"Shanton Pharma Co., Ltd.",3,NA,0
11038,"Shanxi Kangbao Biological Product Co., Ltd.",4,NA,0
11039,"Shanxi Zhendong Leading Biotechnology Co., Ltd.",2,NA,0
11041,"Shape Medical Systems, Inc.",2,NA,0
11043,Shaperon,6,NA,0
11044,Shari L Hand,1,NA,0
11045,"Shasqi, Inc.",1,NA,0
11046,"Shattuck Labs, Inc.",5,NA,0
11047,"Shengke Pharmaceuticals (Jiangsu) Limited, China",2,NA,0
11049,Shengzhen Sciprogen Bio-pharmaceutical Co. Ltd,3,NA,0
11050,"Shenox Pharmaceuticals, LLC",1,NA,0
11051,"Shenyang Dongxing Pharmaceutical Technology Co., Ltd.",1,NA,0
11052,"Shenyang Sunshine Pharmaceutical Co., LTD.",15,NA,0
11053,"Shenyang Tonglian Group CO., Ltd",1,NA,0
11055,"Shenzhen Beike Bio-Technology Co., Ltd.",8,NA,0
11056,Shenzhen BinDeBio Ltd.,6,NA,0
11057,"Shenzhen Core Medical Technology CO.,LTD.",4,NA,0
11059,Shenzhen Hemogen,3,NA,0
11060,"Shenzhen Hornetcorn Bio-technology Company, LTD",11,NA,0
11062,"Shenzhen Institute of Advanced Biomedical Robot Co., Ltd.",1,NA,0
11063,"Shenzhen Ionova Life Sciences Co., Ltd.",1,NA,0
11064,"Shenzhen Kangtai Biological Products Co., LTD",4,NA,0
11065,"Shenzhen Kangzhe Pharmaceutical Co., Ltd.",7,NA,0
11066,"ShenZhen KYD Biomedical Technology Co., Ltd.",1,NA,0
11067,Landos Biopharma Inc.,4,NA,0
11069,"Shenzhen NewDEL Biotech, Co., Ltd",1,NA,0
11071,"Shenzhen Pulsecare Medical Technology Co., Ltd.",1,NA,0
11072,"Shenzhen Raysight Intelligent Medical Technology Co., Ltd.",4,NA,0
11073,"Shenzhen Salubris Pharmaceuticals Co., Ltd.",13,NA,0
11074,"Shenzhen Sciencare Medical Industries Co., Ltd.",1,NA,0
11075,"Shenzhen SiBiono GeneTech Co.,Ltd",10,NA,0
11076,"Shenzhen SiBright Co., Ltd.",1,NA,0
11077,Shenzhen Smoore Technology Limited,1,NA,0
11078,"Shenzhen TargetRx, Inc.",6,NA,0
11079,"Shenzhen Xbiome Biotech Co., Ltd.",2,NA,0
11080,"Shenzhen Yangli Pharmaceutical Technology Co., Ltd",2,NA,0
11081,Shenzhen Zhongxing Yangfan Biotech Co. Ltd.,1,NA,0
11082,Shepherd Medical Company,1,NA,0
11083,Shield Therapeutics,8,2019-07-25,1
11085,"Shin Nippon Biomedical Laboratories, Ltd.",1,NA,0
11086,Shin Poong Pharmaceutical Co. Ltd.,22,NA,0
11087,"Shineway Pharmaceutical Co.,Ltd",3,NA,0
11088,"SHINKEI Therapeutics, Inc",1,NA,0
11089,Shionogi,61,NA,0
11090,Shiphrah Biomedical Inc.,2,NA,0
11091,Shire,354,1945-10-04,30
11093,Shmuel Gonen Technologies Ltd.,1,NA,0
11095,Shulov Innovate for Science Ltd. 2012,3,NA,0
11096,Shyla Cantor,1,NA,0
11097,"SI-BONE, Inc.",10,NA,0
11098,Sibel Health Inc.,2,NA,0
11099,"Sichuan Baili Pharmaceutical Co., Ltd.",49,NA,0
11100,"Sichuan Clover Biopharmaceuticals, Inc.",4,NA,0
11102,"Sichuan Honghe Biotechnology Co., Ltd.",1,NA,0
11103,Sichuan Huiyang Life Science and Technology Corporation,3,NA,0
11104,"Sichuan Huiyu Pharmaceutical Co., Ltd",2,NA,0
11105,"Sichuan J.Z. Bio-chemical Science and Technology Development Co., Ltd",4,NA,0
11106,"Sichuan Jishengtang Pharmaceutical Co., Ltd.",1,NA,0
11107,"Sichuan Kelun Pharmaceutical Research Institute Co., Ltd.",14,NA,0
11109,"Sichuan Kelun-Biotech Biopharmaceutical Co., Ltd.",5,NA,0
11110,Sidekick Health,6,NA,0
11111,Sideris Pharmaceuticals,1,NA,0
11112,"Sidero Bioscience, LLC",2,NA,0
11113,"Siemens Gamesa Renewable Energy Blades, S.A.",1,NA,0
11115,Siemens Healthcare QT,2,NA,0
11116,Siemens Molecular Imaging,15,NA,0
11117,Siemens Medical Solutions USA - CSG,2,NA,0
11119,Siena Biotech S.p.A.,4,NA,0
11121,Sienna Biopharmaceuticals,3,NA,0
11122,"Sientra, Inc.",5,NA,0
11123,Sierra Neurovision,1,NA,0
11124,Sierra Oncology LLC - a GSK company,21,NA,0
11125,"Siesta Medical, Inc.",1,NA,0
11126,SIFI SpA,17,NA,0
11127,SIGA Technologies,9,2018-07-13,2
11128,"Sight Sciences, Inc.",15,1996-10-18,2
11130,"SightGlass Vision, Inc.",11,NA,0
11131,SightSage Foods and Nutrition Inc.,1,NA,0
11132,"Sigilon Therapeutics, Inc.",1,NA,0
11133,"Sigknow Biomedical Co., Ltd.",2,NA,0
11134,Sigma Tau Research Switzerland SA,1,1994-02-01,1
11137,SigmaDrugs Research Ltd.,1,NA,0
11138,Sigmoid Pharma,2,NA,0
11139,Signal Relief,1,NA,0
11140,SignalChem Lifesciences Corporation,3,NA,0
11141,"SignalRX Pharmaceuticals, Inc.",1,NA,0
11142,Signature Orthopaedics,3,NA,0
11143,Signifier Medical Technologies,4,NA,0
11144,Signorini Medicale S.r.l.,1,NA,0
11145,Signos Inc,3,NA,0
11146,"SignPath Pharma, Inc.",3,NA,0
11147,Signus Medizintechnik GmbH,1,NA,0
11148,Sigrid Therapeutics AB,2,NA,0
11149,Sigvaris France,2,NA,0
11150,Sihuan Pharmaceutical Holdings Group Ltd.,23,NA,0
11151,Silbiotech,1,NA,0
11152,Silence Therapeutics plc,8,NA,0
11154,Silenseed Ltd,2,NA,0
11155,Silimed Industria de Implantes Ltda,4,NA,0
11156,Silk Biomaterials srl,1,NA,0
11157,"Silk Technologies, Ltd.",3,NA,0
11158,Silk Road Medical,10,NA,0
11161,"SillaJen, Inc.",3,NA,0
11162,"Silliker, Inc.",1,NA,0
11163,Siloam Vision,1,NA,0
11164,Silony Medical GmbH,1,NA,0
11165,Silq Technologies Corporation,2,NA,0
11166,SILTISS,1,NA,0
11167,Silver Creek Pharmaceuticals,1,NA,0
11168,Silver Lake Research Corporation,1,NA,0
11169,Silverback Therapeutics,3,NA,0
11170,"Silverchair Science & Communications, LLC",1,NA,0
11171,Silverleaf Medical Sciences INC,2,NA,0
11172,Silvia Health,1,NA,0
11173,Simbec Research,5,NA,0
11174,Simbionix US Corporation,1,NA,0
11175,"Simcha IL-18, Inc.",1,NA,0
11176,"SIMmersion, LLC",2,NA,0
11178,Simple HealthKit,1,NA,0
11179,"SimpleC, LLC",2,NA,0
11180,Simpletherapy,1,NA,0
11182,"SimulConsult, Inc.",1,NA,0
11183,"Sinclair Technologies, LLC",1,NA,0
11184,Sindolor,1,NA,0
11185,Sinew Pharma Inc.,8,NA,0
11186,Single Pass Inc,1,NA,0
11187,Singlera Genomics Inc.,11,NA,0
11188,Sino Medical Sciences Technology Inc.,10,NA,0
11189,Sino-Swed Pharmaceutical Corporation,2,NA,0
11190,"Sinobioway Cell Therapy Co., Ltd.",7,NA,0
11191,Sinocare,4,NA,0
11193,Sinocelltech Ltd.,56,NA,0
11194,SinoMab BioScience Ltd,5,NA,0
11195,Sinomed Neurovita Technology Inc.,5,NA,0
11196,"Sinomune Pharmaceutical Co., Ltd",1,NA,0
11197,"Sinopharm Wuhan Plasma-derived Biotherapies Co., Ltd.",1,NA,0
11198,Sinopsys Surgical,4,NA,0
11199,Sinotau Pharmaceutical Group,10,NA,0
11201,"Sinovac Biotech Co., Ltd",113,NA,0
